1; ; ; ; ; ; ; ; 
 ;19/01/2020;20/01/2020;21/01/2020;22/01/2020;23/01/2020;24/01/2020;25/01/2020
316;27284;-172;-5980;-11260;-16012;-18124;-8620
612;3035;-4285;20675;11195;8555;14075;30755
618;19397;10765;17317;-11907;-8891;6813;32293
624;16276;13676;6292;3276;884;3276;9204
3416;0;0;0;0;0;0;0
6412;80;80;80;80;80;80;80
6418;728;728;728;728;728;728;728
6424;299;299;299;299;299;299;299
 
11; ; ; ; ; ; ; ; 
 ;19/01/2020;20/01/2020;21/01/2020;22/01/2020;23/01/2020;24/01/2020;25/01/2020
21;0;0;0;0;0;0;0
41;876;1932;2700;3756;2768;3668;4724
43;114;354;574;754;914;1074;1274
77;0;0;0;0;0;0;0
80;0;0;0;0;0;0;0
81;1718;1628;2263;2042;3013;3722;4863
83;145;235;325;385;445;505;595
100;0;0;0;0;0;0;0
316;3448;3976;7144;10312;13480;16656;22472
612;-1200;6720;11760;17520;21360;30960;40560
618;5052;12980;20148;22948;29700;42700;55700
624;7240;5856;5984;4864;5200;8600;12000
3416;0;0;0;0;0;0;0
6412;0;0;0;0;0;0;0
6418;0;0;0;0;0;0;0
6424;0;0;0;0;0;0;0
 
12; ; ; ; ; ; ; ; 
 ;19/01/2020;20/01/2020;21/01/2020;22/01/2020;23/01/2020;24/01/2020;25/01/2020
21;1;1;1;1;1;1;1
41;3739;6501;4730;2244;3065;5859;7256
43;144;169;194;219;244;269;294
77;0;0;0;0;0;0;0
80;0;0;0;0;0;0;0
81;3529;3631;1596;210;-657;2613;4258
83;108;108;108;108;108;108;108
100;1176;-924;-574;126;476;-1064;-714
316;31872;20096;13680;2432;3408;10112;14256
612;40428;16788;-3072;8808;-4332;-132;8328
618;38648;47778;967;6145;-20074;-6576;3605
624;9434;5730;1694;486;-1886;2938;5350
3416;0;0;0;0;0;0;0
6412;0;0;0;0;0;0;0
6418;224;224;224;224;224;224;224
6424;40;120;160;240;280;360;400
 
13; ; ; ; ; ; ; ; 
 ;19/01/2020;20/01/2020;21/01/2020;22/01/2020;23/01/2020;24/01/2020;25/01/2020
21;0;0;0;0;0;0;0
41;9227;6241;5048;1474;435;907;2451
43;506;506;902;506;506;1298;2090
77;0;0;0;0;0;0;0
80;0;0;0;0;0;0;0
81;6809;5336;2843;2747;-339;-42;980
83;1458;1326;534;534;6;270;666
100;748;1028;1308;-1212;-932;-652;-372
316;4488;9662;14836;18479;24181;28827;29302
612;8039;10919;26039;11879;15479;25079;29879
618;65561;48325;38577;20599;4403;-1393;2677
624;16940;16114;17992;8843;3233;3655;5738
3416;54;54;54;54;54;54;54
6412;0;0;0;0;0;0;0
6418;336;336;336;336;336;336;336
6424;-40;-40;-40;-40;-40;-40;-40
 
14; ; ; ; ; ; ; ; 
 ;19/01/2020;20/01/2020;21/01/2020;22/01/2020;23/01/2020;24/01/2020;25/01/2020
21;0;0;0;0;0;0;0
41;512;512;512;512;512;512;512
43;0;0;0;0;0;0;0
77;0;0;0;0;0;0;0
80;0;0;0;0;0;0;0
81;526;526;526;190;190;190;190
83;0;0;0;0;0;0;0
100;240;240;240;240;240;240;240
316;3688;3688;3688;2632;2632;2632;2632
612;3480;3480;3480;3240;3240;3240;3240
618;1352;1352;1352;-1352;-1352;-1352;-1352
624;2704;2704;2704;2704;2704;2704;2704
3416;0;0;0;0;0;0;0
6412;0;0;0;0;0;0;0
6418;342;342;342;342;342;342;342
6424;500;500;500;500;500;500;500
 
